0.0695826 0.0117675 0.0886111 
0.0660918 0.00651832 0.100453 
0.0609589 0 0.0942204 
0.0647153 0 0.109662 
0.0735451 0 0.11495 
0.0732361 0 0.128489 
0.0840425 0 0.116942 
0.0736072 0.0173616 0.123645 
0.0766958 0.0114597 0.125111 
0.0842653 0 0.140102 
0.0908463 0 0.136028 
0.102194 0.0193735 0.126881 
0.0940773 0.0150773 0.132569 
0.0953757 0.00345655 0.10998 
0.0869701 0 0.106448 
0.0875401 0.00668361 0.103112 
0.0877616 0.0308272 0.0939659 
0.080769 0.042825 0.10613 
0.0883875 0.0486976 0.105112 
0.0729107 0.0393165 0.0985334 
0.0718795 0.0387565 0.0927589 
0.0763249 0.0323848 0.0928424 
0.0824959 0.0289181 0.0934227 
0.0823123 0.0448648 0.0967728 
0.0778134 0.0716173 0.0944166 
0.0802191 0.062275 0.0866649 
0.0749427 0.0715917 0.0808145 
0.0722602 0.0679598 0.0735648 
0.0543544 0.0663938 0.064768 
0.0445529 0.0596814 0.0622243 
0.0249852 0.0646931 0.082221 
0.0194003 0.0729174 0.0720412 
0.0131117 0.0876167 0.0938703 
0 0.0870561 0.0881308 
0.00628505 0.103927 0.094859 
0.00186633 0.112191 0.0967935 
0 0.110142 0.0982222 
0 0.114055 0.0918719 
0 0.10886 0.106396 
0 0.115887 0.112454 
0.0104161 0.112227 0.106087 
0.00979344 0.103239 0.0925933 
0.00997094 0.111882 0.0799878 
0.00356986 0.104461 0.0803061 
0.0029817 0.112781 0.0713406 
0 0.112809 0.0791976 
0 0.112495 0.0772997 
0 0.0930608 0.0651888 
0 0.0905117 0.0614013 
0 0.0881625 0.0609842 
0 0.104878 0.0757087 
0 0.116137 0.0717111 
0 0.110709 0.0949415 
0 0.104317 0.0980024 
0 0.121978 0.118158 
0 0.132588 0.0908459 
0.00033019 0.143416 0.0898619 
0 0.156187 0.0705455 
0 0.152202 0.0860843 
0 0.143113 0.0825372 
0.0054006 0.166599 0.079221 
0.00377241 0.17119 0.0854632 
0.0113865 0.180479 0.0824836 
0 0.168418 0.075384 
0 0.169753 0.0792977 
0 0.177449 0.0711756 
0 0.176078 0.0712111 
0 0.163658 0.0715711 
0.00229469 0.147687 0.0630662 
0 0.141078 0.0865121 
0.0190347 0.141733 0.0861194 
0.011233 0.135728 0.0785136 
0.0151884 0.122089 0.0836844 
0 0.125967 0.0807642 
0 0.0983131 0.0887231 
0.00284823 0.0865644 0.0978464 
0 0.0771495 0.104402 
0.000888583 0.0708563 0.112465 
0.0182811 0.0651511 0.1178 
0.00948878 0.0549737 0.121327 
0.00364893 0.0646444 0.131062 
0 0.0493119 0.153927 
0.0134448 0.0568598 0.168493 
0.000182008 0.0515437 0.168295 
0.00716364 0.0448271 0.180576 
0.0100162 0.0350594 0.185096 
0.0166533 0.0292614 0.174877 
0.0236199 0.0176205 0.175176 
0.011774 0.0365195 0.179472 
0.0240432 0.0344789 0.166039 
0.0264753 0.0412827 0.178164 
0.0367968 0.035689 0.186326 
0.036643 0.0488484 0.198868 
0.0252404 0.0550137 0.188645 
0.0231789 0.0507316 0.168255 
0.0327762 0.0451496 0.165353 
0.0331685 0.0535688 0.171436 
0.024655 0.06988 0.170151 
0.0302241 0.0670885 0.175773 
0.0161677 0.0518558 0.172519 
0.0205649 0.0511903 0.148349 
0.0224957 0.0474001 0.12581 
0.0284336 0.0369804 0.115456 
0.0240281 0.0403664 0.108989 
0.0341198 0.0315439 0.105297 
0.061464 0.0258304 0.0969216 
0.0474975 0.0316724 0.100038 
0.0524165 0.0435303 0.0882057 
0.0281828 0.0478731 0.0844611 
0.0376992 0.0470286 0.080255 
0.0403366 0.0500299 0.0673298 
0.0440923 0.040513 0.0557724 
0.0575681 0.0397424 0.0667943 
0.076342 0.0361422 0.0652224 
0.0565885 0.0274526 0.06967 
0.0571826 0.0367089 0.0541342 
0.0543272 0.0370337 0.0451195 
0.051635 0.0305516 0.054698 
0.0637359 0.0350223 0.078637 
0.0659587 0.0232821 0.0901587 
0.0639545 0.00108082 0.0943484 
0.0685306 0.001205 0.0889568 
0.0633935 0.00223096 0.0964416 
0.075695 0 0.0844232 
0.0949381 0.000823041 0.0988616 
0.104882 0.0084742 0.100512 
0.0999347 0 0.0985139 
0.111239 0.0115818 0.100793 
0.112694 0 0.110005 
0.127429 0.00154138 0.104052 
0.123736 0 0.101418 
0.130841 0.00473542 0.096486 
0.130349 0 0.0902217 
0.130587 0 0.0899031 
0.145489 0.0199597 0.0816984 
0.141057 0.0342392 0.0891381 
0.143963 0.0217146 0.0782172 
0.141502 0.0197372 0.0713159 
0.156908 0 0.0774431 
0.165423 0 0.0701576 
0.158519 0.00523599 0.0567159 
0.151366 0 0.0283695 
0.160899 0 0.0256529 
0.154892 0 0.0104432 
0.161843 0 0.00520265 
0.173765 0 0.0149495 
0.17888 0 0.00156661 
0.177969 0 0 
0.180338 0 0.000756488 
0.181611 0 0.0121019 
0.194393 0 0.0155807 
0.190889 0 0.0103035 
0.188995 0.00862947 0 
0.175681 0.013864 0 
0.181489 0.00685362 0.00500759 
0.180394 0 0 
0.184308 0 0.00197215 
0.178604 0 0 
0.186519 0.0014144 0.00671956 
0.166473 0 0.00157409 
0.174976 0 0 
0.157319 0.000823677 0 
0.156692 0.00387575 0.00500289 
0.139786 0 0.0152158 
0.130424 0 0.0146325 
0.108145 0 0.00934627 
0.110163 0 0.00416894 
0.0969706 0 0.0120781 
0.0943646 0 0.00965435 
0.113457 0 0.0165019 
0.112121 0 0.0129509 
0.111373 0.00434101 0.0160548 
0.103958 0 0.0193419 
0.0899636 0 0.0263108 
0.0845656 0.00427496 0.0582297 
0.0754126 0.0105632 0.0550508 
0.0768168 0.016823 0.0638631 
0.0828968 0.00783223 0.0684961 
0.08561 0 0.0827222 
0.0756118 0 0.0871931 
0.0741283 0.000776505 0.0794506 
0.0753098 0.0234919 0.085851 
0.066457 0.0306196 0.0842327 
0.0714661 0.034914 0.0888457 
0.0666282 0.0381593 0.095753 
0.0696858 0.0316869 0.072529 
0.0782433 0.0543016 0.0601944 
0.0662161 0.0469439 0.0769524 
0.0755909 0.0543486 0.0698204 
0.057429 0.0607326 0.0688981 
0.0568387 0.047341 0.0647314 
0.0397834 0.0505082 0.0828566 
0.0251568 0.0529108 0.0953567 
0.0140294 0.060586 0.113096 
0.00657539 0.0697487 0.12003 
0.00410977 0.0678463 0.118641 
0 0.077741 0.11853 
0 0.0809994 0.119666 
0 0.0881727 0.107691 
0 0.103757 0.113137 
0 0.104672 0.10656 
0 0.103053 0.11267 
0 0.0935465 0.111192 
0 0.0963395 0.117946 
0 0.114678 0.116954 
0 0.109597 0.103184 
0 0.106687 0.0955393 
0 0.107787 0.106097 
0.0169699 0.11862 0.0891175 
0.00259037 0.111464 0.103696 
0 0.103926 0.098297 
0 0.106813 0.106926 
0 0.103554 0.104697 
0 0.119065 0.106261 
0 0.105252 0.101251 
0 0.0946448 0.114403 
0.0186462 0.111935 0.103017 
0.0142822 0.104067 0.105329 
0.0063447 0.108956 0.115329 
0.0264586 0.109308 0.108705 
0.038855 0.103727 0.0995137 
0.0425106 0.0847524 0.0841149 
0.0392234 0.0860097 0.104964 
0.031298 0.0994296 0.114029 
0.0303841 0.0723619 0.112833 
0.0338661 0.0721074 0.109542 
0.0397095 0.0754413 0.123179 
0.030684 0.0787437 0.117221 
0.0363436 0.0917508 0.119328 
0.0204169 0.0925846 0.103941 
0.0352483 0.106592 0.104537 
0.0305372 0.100731 0.100333 
0.0324761 0.0980406 0.104789 
0.0323155 0.107869 0.0906406 
0.029093 0.108201 0.0720884 
0.0169662 0.101244 0.0864561 
0.0231803 0.099917 0.0738554 
0.0243269 0.101316 0.0655344 
0.0180248 0.104348 0.0951772 
0.0133474 0.106654 0.0873808 
0.00187559 0.111406 0.0717494 
0 0.105848 0.0695279 
0.0159995 0.112011 0.0741552 
0.016742 0.113035 0.0879278 
0.00641292 0.122114 0.0991055 
0 0.104034 0.0891935 
0 0.0955026 0.0759908 
0 0.0960421 0.0654542 
0.00867115 0.101138 0.0892731 
0.00965584 0.10096 0.0888925 
0 0.110371 0.101372 
0 0.116191 0.0945729 
0 0.122922 0.087405 
0.019926 0.129488 0.0981483 
0.0298406 0.127186 0.0848919 
0.0361139 0.130188 0.0859541 
0.0261156 0.120687 0.0835696 
0.0220001 0.112399 0.0892684 
0.0126513 0.0935457 0.0861701 
0 0.100021 0.0985756 
0 0.0984185 0.0926449 
0 0.0928816 0.0981819 
0 0.112555 0.0833393 
0.00560285 0.110847 0.0902869 
0.000820537 0.100032 0.082875 
0 0.0961325 0.0866888 
0.00166932 0.0908353 0.102168 
0 0.0925215 0.108696 
0.00022391 0.0972771 0.104249 
0 0.0867506 0.104237 
0.003438 0.0853634 0.103157 
0 0.0939842 0.109857 
0 0.0869051 0.0872751 
0 0.0879674 0.0944899 
0 0.0813243 0.102379 
0.00166573 0.0664189 0.0937573 
0.00292096 0.0721787 0.0772405 
0.0307022 0.063173 0.0830501 
0.0269851 0.0650137 0.0810433 
0.0491052 0.0710198 0.0793087 
0.0385883 0.0566604 0.0735413 
0.0367607 0.0692326 0.0750731 
0.0421319 0.0611904 0.0932713 
0.0198134 0.0562784 0.100504 
0.0149525 0.0628847 0.10214 
0.018691 0.0689048 0.108983 
0.0129458 0.0727628 0.089081 
0.0223798 0.0744905 0.107675 
0.0295827 0.0629715 0.0997219 
0.0231666 0.0372664 0.0946318 
0.0480736 0.0382333 0.0846579 
0.0542349 0.0262882 0.0902658 
0.0740299 0.0230107 0.0865554 
0.103958 0.0043679 0.0904095 
0.106611 0.00311889 0.0872208 
0.102877 0 0.0772029 
0.0975327 0 0.0499049 
0.10561 0 0.0453113 
0.123235 0 0.0588325 
0.130539 0 0.0589678 
0.141216 0 0.0638046 
0.154833 0 0.0851038 
0.165682 0.0065621 0.074041 
0.17062 0 0.0655447 
0.177 0.0101188 0.0414102 
0.170206 0 0.016364 
0.186905 0 0.0138974 
0.192581 0 0.00672694 
0.180102 0 0.0216787 
0.188087 0.00232487 0.0321464 
0.199931 0 0.0448614 
0.203582 0 0.0407725 
0.210468 0 0.0450796 
0.194492 0 0.0600579 
0.190835 0 0.0540225 
0.19366 0 0.0619216 
0.19204 0 0.0729532 
0.185404 0 0.0766142 
0.184971 0 0.0842187 
0.17237 0 0.0670559 
0.1578 0 0.0701723 
0.162372 0 0.0868768 
0.159338 0 0.0802055 
0.140253 0 0.0827062 
0.1463 0 0.0709292 
0.144203 0 0.0697165 
0.140246 0 0.0517017 
0.152884 0.00350239 0.0701969 
0.151947 0 0.0760139 
0.162923 0 0.0721351 
0.164963 0 0.0707735 
0.166953 0.000705024 0.0799494 
0.16841 0 0.072694 
0.162636 0 0.0732311 
0.172894 0 0.0893135 
0.181388 0 0.111257 
0.171925 0 0.0949456 
0.166508 0 0.0882293 
0.15173 0.00268707 0.103876 
0.143715 0 0.103544 
0.132199 0.0137039 0.114123 
0.107681 0.0088653 0.123459 
0.100777 0.0197104 0.121076 
0.0894226 0.014641 0.119614 
0.0796741 0.0123699 0.104385 
0.0764956 0 0.123252 
0.0652067 0.0144532 0.11237 
0.0632202 0.0173785 0.108947 
0.0465984 0.0232106 0.0951926 
0.0386378 0.0264887 0.0834249 
0.0362249 0.0257625 0.0785467 
0.0407477 0.0338702 0.0843607 
0.0463802 0.0438523 0.0803927 
0.0505615 0.0410141 0.0820128 
0.0314208 0.0563522 0.0943123 
0.0232884 0.0708804 0.0829121 
0.0212565 0.0754266 0.0720049 
0.000361005 0.0699731 0.0652613 
0 0.0859624 0.063996 
0 0.113493 0.0631003 
0 0.116658 0.0668377 
0 0.123653 0.0769629 
0.00154431 0.137363 0.0557895 
0 0.147556 0.0648735 
0 0.168475 0.0576157 
0 0.171003 0.0551709 
0 0.16805 0.0452171 
0 0.159231 0.0556745 
0 0.164399 0.0829678 
0 0.160905 0.0826637 
0 0.156845 0.0952066 
0 0.167301 0.0991086 
0.00515343 0.17429 0.0822804 
0 0.169279 0.0878762 
0 0.166743 0.0642303 
0 0.179591 0.0601812 
0 0.173899 0.0801996 
0 0.171486 0.0587114 
0 0.163531 0.0649966 
0.00745851 0.171255 0.0527889 
0 0.170499 0.0573832 
0 0.182771 0.0504665 
0 0.185803 0.0578908 
0 0.182925 0.064133 
0.00996199 0.160418 0.0499227 
0.00265322 0.172268 0.0502491 
0 0.174958 0.0622567 
0 0.16916 0.0627871 
0 0.145306 0.0719096 
0 0.142062 0.0527172 
0 0.137423 0.0567912 
0 0.135283 0.0591267 
0 0.140016 0.0638664 
0 0.12829 0.0607605 
0 0.117547 0.0677458 
0.000581495 0.122611 0.0827852 
0 0.113924 0.0858448 
0.0089132 0.114558 0.0856447 
0.00293426 0.114201 0.0763498 
0 0.12086 0.082057 
0.0128664 0.11694 0.0949941 
0.0104891 0.114959 0.0985228 
0 0.110105 0.111649 
0 0.111555 0.104654 
0 0.11049 0.0999355 
0.00100324 0.0956894 0.0906574 
0.00233253 0.0926952 0.0821337 
0 0.0945562 0.0964674 
0 0.0791242 0.100277 
0 0.0832975 0.10196 
0.00741035 0.0816303 0.106248 
0.00807041 0.0887199 0.108025 
0.00122163 0.0983361 0.126691 
0.0109062 0.10252 0.125928 
0.00587053 0.0949009 0.148185 
0.0107942 0.091628 0.162428 
0.0125905 0.0852402 0.139811 
0.00482079 0.0845168 0.140348 
0.017442 0.0804586 0.141253 
0.0243649 0.075185 0.131472 
0.0165029 0.0504802 0.138455 
0.0155651 0.0521801 0.146 
0.0237015 0.0466172 0.150994 
0.0170028 0.0487895 0.158359 
0.00159616 0.0343972 0.171475 
0.00206216 0.0439412 0.181568 
0 0.0306672 0.189264 
0.000941887 0.0150719 0.180771 
0.027102 0.0127214 0.16671 
0.0542107 0.0207756 0.174632 
0.0516662 0 0.180672 
0.0509735 0 0.177576 
0.0409546 0.0113876 0.170683 
0.0479757 0 0.15212 
0.0641474 0 0.150127 
0.0682238 0.00254413 0.145486 
0.082311 0 0.146683 
0.104717 0 0.14185 
0.108237 0 0.141516 
0.129836 0 0.137857 
0.14091 0 0.118973 
0.137132 0 0.115267 
0.142217 0 0.112847 
0.1493 0 0.106284 
0.151519 0 0.107874 
0.144808 0 0.0916565 
0.152403 0 0.0941709 
0.130825 0 0.0875362 
0.129352 0.0134971 0.0922324 
0.147042 0 0.074976 
0.14173 0 0.0793077 
0.149251 0 0.0861316 
0.145045 0 0.0686383 
0.140584 0.00630822 0.0665842 
0.136474 0 0.0667127 
0.136755 0 0.0668137 
0.146276 0 0.0693531 
0.138514 0 0.051551 
0.143795 0.00919816 0.048206 
0.139591 0 0.0645281 
0.137548 0 0.0696818 
0.136668 0 0.0572193 
0.118125 0 0.0503187 
0.110728 0 0.0425041 
0.0945589 0 0.0424654 
0.0900979 0.020572 0.0463001 
0.0819086 0.0064949 0.0461374 
0.0992114 0.000113727 0.0624505 
0.092223 0 0.0853638 
0.0973526 0 0.0865345 
0.104692 0 0.0789079 
0.104557 0.00301768 0.0801229 
0.126714 0.0131508 0.0794119 
0.134324 0.0401749 0.0536798 
0.128599 0.0262433 0.0479907 
0.127205 0.0280857 0.0593295 
0.113355 0.0276546 0.0584118 
0.100902 0.0208802 0.0620527 
0.0933104 0.0230369 0.0672631 
0.0848281 0.0229187 0.075902 
